id = 141
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XUU
y1namelong = Beam Helicity Independent Cross Section 
# or Beam spin sum
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data

#E      xB	    Q2	        t	phi	    XUU	    errstat
###############################################################
10.591	0.37	4.55		-0.2719		187.5	0.005946	0.00037
10.591	0.37	4.55		-0.2719		202.5	0.005076	0.00035
10.591	0.37	4.55		-0.2719		217.5	0.007077	0.00041
10.591	0.37	4.55		-0.2719		232.5	0.006155	0.0004
10.591	0.37	4.55		-0.2719		247.5	0.006243	0.0004
10.591	0.37	4.55		-0.2719		262.5	0.00709	0.00042
10.591	0.37	4.55		-0.2719		277.5	0.008125	0.00045
10.591	0.37	4.55		-0.2719		292.5	0.01028	0.00049
10.591	0.37	4.55		-0.2719		307.5	0.01114	0.00052
10.591	0.37	4.55		-0.2719		322.5	0.01281	0.0006
10.591	0.37	4.55		-0.2719		337.5	0.01276	0.00064
10.591	0.37	4.55		-0.2719		352.5	0.01299	0.0007
10.591	0.372	4.57		-0.3356		7.5	0.0105	0.001
10.591	0.372	4.57		-0.3356		22.5	0.009512	0.00082
10.591	0.372	4.57		-0.3356		37.5	0.008077	0.00062
10.591	0.372	4.57		-0.3356		52.5	0.007483	0.00051
10.591	0.372	4.57		-0.3356		67.5	0.007077	0.00045
10.591	0.372	4.57		-0.3356		82.5	0.006184	0.00041
10.591	0.372	4.57		-0.3356		97.5	0.005065	0.00037
10.591	0.372	4.57		-0.3356		112.5	0.004502	0.00033
10.591	0.372	4.57		-0.3356		127.5	0.004649	0.00032
10.591	0.372	4.57		-0.3356		142.5	0.004493	0.00031
10.591	0.372	4.57		-0.3356		157.5	0.003619	0.00029
10.591	0.372	4.57		-0.3356		172.5	0.003857	0.00029
10.591	0.372	4.57		-0.3356		187.5	0.003424	0.00027
10.591	0.372	4.57		-0.3356		202.5	0.003921	0.00031
10.591	0.372	4.57		-0.3356		217.5	0.004428	0.00033
10.591	0.372	4.57		-0.3356		232.5	0.004981	0.00034
10.591	0.372	4.57		-0.3356		247.5	0.005783	0.00038
10.591	0.372	4.57		-0.3356		262.5	0.005747	0.00038
10.591	0.372	4.57		-0.3356		277.5	0.006263	0.0004
10.591	0.372	4.57		-0.3356		292.5	0.007646	0.00046
10.591	0.372	4.57		-0.3356		307.5	0.009483	0.00052
10.591	0.372	4.57		-0.3356		322.5	0.009469	0.00064
10.591	0.372	4.57		-0.3356		337.5	0.01134	0.00084
10.591	0.372	4.57		-0.3356		352.5	0.01109	0.001
10.591	0.373	4.58		-0.3988		7.5	0.009371	0.0016
10.591	0.373	4.58		-0.3988		22.5	0.008437	0.0012
10.591	0.373	4.58		-0.3988		37.5	0.006975	0.00079
10.591	0.373	4.58		-0.3988		52.5	0.007012	0.00058
10.591	0.373	4.58		-0.3988		67.5	0.005358	0.00047
10.591	0.373	4.58		-0.3988		82.5	0.005552	0.00044
10.591	0.373	4.58		-0.3988		97.5	0.004376	0.00037
10.591	0.373	4.58		-0.3988		112.5	0.003899	0.00034
10.591	0.373	4.58		-0.3988		127.5	0.003412	0.0003
10.591	0.373	4.58		-0.3988		142.5	0.003404	0.00029
10.591	0.373	4.58		-0.3988		157.5	0.003016	0.00027
