,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
463,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,1.1780972450961724,0.002783,0.0015,0.0015,0.0015,0.0,0.0,0.0015,1.9412886938988452,0.3201320132013201,0.21,0,0.002783,0.0015,0.0015,0.0015,0.0015,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
464,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,0.9162978572970228,0.0007795,0.0013,0.0013,0.0013,0.0,0.0,0.0013,1.9412886938988452,0.3201320132013201,0.21,0,0.0007795,0.0013,0.0013,0.0013,0.0013,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
465,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,0.6544984694978733,0.002335,0.0014,0.0014,0.0014,0.0,0.0,0.0014,1.9412886938988452,0.3201320132013201,0.21,0,0.002335,0.0014,0.0014,0.0014,0.0014,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
466,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,0.39269908169872414,-0.0003878,0.0016,0.0016,0.0016,0.0,0.0,0.0016,1.9412886938988452,0.3201320132013201,0.21,0,-0.0003878,0.0016,0.0016,0.0016,0.0016,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
467,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,0.13089969389957457,0.00587,0.002,0.002,0.002,0.0,0.0,0.002,1.9412886938988452,0.3201320132013201,0.21,0,0.00587,0.002,0.002,0.002,0.002,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
468,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-0.13089969389957457,-0.0009223,0.0022,0.0022,0.0022,0.0,0.0,0.0022,1.9412886938988452,0.3201320132013201,0.21,0,-0.0009223,0.0022,0.0022,0.0022,0.0022,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
469,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-0.3926990816987237,0.0008835,0.0017,0.0017,0.0017,0.0,0.0,0.0017,1.9412886938988452,0.3201320132013201,0.21,0,0.0008835,0.0017,0.0017,0.0017,0.0017,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
470,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-0.6544984694978737,-0.0005083,0.0015,0.0015,0.0015,0.0,0.0,0.0015,1.9412886938988452,0.3201320132013201,0.21,0,-0.0005083,0.0015,0.0015,0.0015,0.0015,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
471,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-0.9162978572970228,-0.0005293,0.0016,0.0016,0.0016,0.0,0.0,0.0016,1.9412886938988452,0.3201320132013201,0.21,0,-0.0005293,0.0016,0.0016,0.0016,0.0016,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
472,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-1.1780972450961729,-0.0009661,0.0016,0.0016,0.0016,0.0,0.0,0.0016,1.9412886938988452,0.3201320132013201,0.21,0,-0.0009661,0.0016,0.0016,0.0016,0.0016,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
473,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-1.439896632895322,-0.006099,0.0016,0.0016,0.0016,0.0,0.0,0.0016,1.9412886938988452,0.3201320132013201,0.21,0,-0.006099,0.0016,0.0016,0.0016,0.0016,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
474,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-1.701696020694472,-0.003671,0.002,0.002,0.002,0.0,0.0,0.002,1.9412886938988452,0.3201320132013201,0.21,0,-0.003671,0.002,0.002,0.002,0.002,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
475,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-1.9634954084936211,-0.007732,0.0024,0.0024,0.0024,0.0,0.0,0.0024,1.9412886938988452,0.3201320132013201,0.21,0,-0.007732,0.0024,0.0024,0.0024,0.0024,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
476,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-2.2252947962927703,-0.004168,0.0039,0.0039,0.0039,0.0,0.0,0.0039,1.9412886938988452,0.3201320132013201,0.21,0,-0.004168,0.0039,0.0039,0.0039,0.0039,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
477,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-2.4870941840919194,-0.0144,0.0079,0.0079,0.0079,0.0,0.0,0.0079,1.9412886938988452,0.3201320132013201,0.21,0,-0.0144,0.0079,0.0079,0.0079,0.0079,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
478,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-2.7488935718910694,-0.02318,0.038,0.038,0.038,0.0,0.0,0.038,1.9412886938988452,0.3201320132013201,0.21,0,-0.02318,0.038,0.038,0.038,0.038,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
479,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,4.487,0.485,2.72,-0.5398843428645079,-3.0106929596902186,-0.006482,0.12,0.12,0.12,0.0,0.0,0.12,1.9412886938988452,0.3201320132013201,0.21,0,-0.006482,0.12,0.12,0.12,0.12,0.0,0.0,BMK,9.300407415041072,0.6660584432108575,0.5518436436331043,0.30453140701826065,0.2676103914518063,-0.00797202130648006,,-0.072239579720197,,,,-0.049017221251529075,-2.249066521276906,
480,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,3.0106929596902186,2.222,5.0,5.0,5.0,0.0,0.0,5.0,2.331240083327643,0.33067198935462405,0.0313,0,2.222,5.0,5.0,5.0,5.0,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
481,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.748893571891069,0.0005429,0.00031,0.00031,0.00031,0.0,0.0,0.00031,2.331240083327643,0.33067198935462405,0.0313,0,0.0005429,0.00031,0.00031,0.00031,0.00031,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
482,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.4870941840919194,0.0001538,0.00027,0.00027,0.00027,0.0,0.0,0.00027,2.331240083327643,0.33067198935462405,0.0313,0,0.0001538,0.00027,0.00027,0.00027,0.00027,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
483,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.2252947962927703,-1.758,5.0,5.0,5.0,0.0,0.0,5.0,2.331240083327643,0.33067198935462405,0.0313,0,-1.758,5.0,5.0,5.0,5.0,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
484,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.9634954084936207,0.0002438,0.00024,0.00024,0.00024,0.0,0.0,0.00024,2.331240083327643,0.33067198935462405,0.0313,0,0.0002438,0.00024,0.00024,0.00024,0.00024,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
485,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.7016960206944713,0.000509,0.00025,0.00025,0.00025,0.0,0.0,0.00025,2.331240083327643,0.33067198935462405,0.0313,0,0.000509,0.00025,0.00025,0.00025,0.00025,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
486,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.439896632895322,0.0004945,0.00024,0.00024,0.00024,0.0,0.0,0.00024,2.331240083327643,0.33067198935462405,0.0313,0,0.0004945,0.00024,0.00024,0.00024,0.00024,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
