,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
106,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,0.39269908169872414,0.006888,0.00076,0.00076,0.00076,0.0,0.0,0.00076,2.5370490942515893,0.22249388753056232,0.418,0,0.006888,0.00076,0.00076,0.00076,0.00076,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.5740932291251106
107,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,0.13089969389957457,0.006118,0.00095,0.00095,0.00095,0.0,0.0,0.00095,2.5370490942515893,0.22249388753056232,0.418,0,0.006118,0.00095,0.00095,0.00095,0.00095,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.6420969455334273
108,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-0.13089969389957457,0.006859,0.0011,0.0011,0.0011,0.0,0.0,0.0011,2.5370490942515893,0.22249388753056232,0.418,0,0.006859,0.0011,0.0011,0.0011,0.0011,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.6420969455334273
109,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-0.3926990816987237,0.007747,0.0008,0.0008,0.0008,0.0,0.0,0.0008,2.5370490942515893,0.22249388753056232,0.418,0,0.007747,0.0008,0.0008,0.0008,0.0008,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.5740932291251108
110,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-0.6544984694978737,0.00561,0.00057,0.00057,0.00057,0.0,0.0,0.00057,2.5370490942515893,0.22249388753056232,0.418,0,0.00561,0.00057,0.00057,0.00057,0.00057,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.4463650444300309
111,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-0.9162978572970228,0.006624,0.00052,0.00052,0.00052,0.0,0.0,0.00052,2.5370490942515893,0.22249388753056232,0.418,0,0.006624,0.00052,0.00052,0.00052,0.00052,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.2739300206652144
112,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-1.1780972450961729,0.005414,0.00052,0.00052,0.00052,0.0,0.0,0.00052,2.5370490942515893,0.22249388753056232,0.418,0,0.005414,0.00052,0.00052,0.00052,0.00052,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-1.0758291341974486
113,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-1.439896632895322,0.007065,0.00069,0.00069,0.00069,0.0,0.0,0.00069,2.5370490942515893,0.22249388753056232,0.418,0,0.007065,0.00069,0.00069,0.00069,0.00069,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.871875797573179
114,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-1.701696020694472,0.008133,0.00081,0.00081,0.00081,0.0,0.0,0.00081,2.5370490942515893,0.22249388753056232,0.418,0,0.008133,0.00081,0.00081,0.00081,0.00081,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.6796140008643073
115,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-1.9634954084936211,0.01023,0.00095,0.00095,0.00095,0.0,0.0,0.00095,2.5370490942515893,0.22249388753056232,0.418,0,0.01023,0.00095,0.00095,0.00095,0.00095,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.5121460677889026
116,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-2.2252947962927703,0.01522,0.0014,0.0014,0.0014,0.0,0.0,0.0014,2.5370490942515893,0.22249388753056232,0.418,0,0.01522,0.0014,0.0014,0.0014,0.0014,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.3772397540024244
117,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-2.4870941840919194,0.01818,0.0026,0.0026,0.0026,0.0,0.0,0.0026,2.5370490942515893,0.22249388753056232,0.418,0,0.01818,0.0026,0.0026,0.0026,0.0026,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.27777553733533655
118,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-2.7488935718910694,0.02104,0.0092,0.0092,0.0092,0.0,0.0,0.0092,2.5370490942515893,0.22249388753056232,0.418,0,0.02104,0.0092,0.0092,0.0092,0.0092,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.2132419253215443
119,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,7.383,0.364,3.18,-0.5857813733493817,-3.0106929596902186,0.001386,0.048,0.048,0.048,0.0,0.0,0.048,2.5370490942515893,0.22249388753056232,0.418,0,0.001386,0.048,0.048,0.048,0.048,0.0,0.0,BMK,14.734878914337072,0.6305711689019057,0.383042163397922,0.14672129894056038,0.3951744289984858,0.018426672211587825,0.13574487913578112,0.1651340238664218,0.40636685872056766,-0.12511909792584106,0.34649280901133317,0.1136042983901997,-5.301925109677741,-0.18172361246209162
120,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,3.0106929596902186,0.02745,0.00092,0.00092,0.00092,0.0,0.0,0.00092,2.6787792849677876,0.224739742804654,0.0316,0,0.02745,0.00092,0.00092,0.00092,0.00092,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
121,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,2.748893571891069,0.02291,0.00084,0.00084,0.00084,0.0,0.0,0.00084,2.6787792849677876,0.224739742804654,0.0316,0,0.02291,0.00084,0.00084,0.00084,0.00084,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
122,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,2.4870941840919194,0.02277,0.00084,0.00084,0.00084,0.0,0.0,0.00084,2.6787792849677876,0.224739742804654,0.0316,0,0.02277,0.00084,0.00084,0.00084,0.00084,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
123,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,2.2252947962927703,0.02077,0.00081,0.00081,0.00081,0.0,0.0,0.00081,2.6787792849677876,0.224739742804654,0.0316,0,0.02077,0.00081,0.00081,0.00081,0.00081,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
124,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,1.9634954084936207,0.02182,0.00079,0.00079,0.00079,0.0,0.0,0.00079,2.6787792849677876,0.224739742804654,0.0316,0,0.02182,0.00079,0.00079,0.00079,0.00079,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
125,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,1.7016960206944713,0.01831,0.00074,0.00074,0.00074,0.0,0.0,0.00074,2.6787792849677876,0.224739742804654,0.0316,0,0.01831,0.00074,0.00074,0.00074,0.00074,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
126,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,1.439896632895322,0.01753,0.00072,0.00072,0.00072,0.0,0.0,0.00072,2.6787792849677876,0.224739742804654,0.0316,0,0.01753,0.00072,0.00072,0.00072,0.00072,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
127,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,1.1780972450961724,0.01642,0.00068,0.00068,0.00068,0.0,0.0,0.00068,2.6787792849677876,0.224739742804654,0.0316,0,0.01642,0.00068,0.00068,0.00068,0.00068,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
128,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,0.9162978572970228,0.01565,0.00065,0.00065,0.00065,0.0,0.0,0.00065,2.6787792849677876,0.224739742804654,0.0316,0,0.01565,0.00065,0.00065,0.00065,0.00065,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
129,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.521,0.367,3.65,-0.20459426752378584,0.6544984694978733,0.01412,0.00062,0.00062,0.00062,0.0,0.0,0.00062,2.6787792849677876,0.224739742804654,0.0316,0,0.01412,0.00062,0.00062,0.00062,0.00062,0.0,0.0,BMK,16.870386015925074,0.6219815137116231,0.36047768884578973,0.129944164155602,0.34223605104751925,-0.009670989812397661,,-0.09659057466498565,,,,-0.04885487420802881,-4.277031719837689,
